image_id,target_class,deletion_auc,insertion_auc
ISIC_0028452,5,0.8332806825637817,0.8496233820915222
ISIC_0030449,5,0.81403648853302,0.8969148397445679
ISIC_0030831,5,0.8686257004737854,0.9791114926338196
ISIC_0030278,5,0.9380947947502136,0.930827796459198
ISIC_0024717,5,0.8740069270133972,0.8260654807090759
ISIC_0025669,5,0.9526748657226562,0.935350775718689
ISIC_0028724,5,0.7484252452850342,0.8138728141784668
ISIC_0029869,5,0.7999182939529419,0.8462237119674683
ISIC_0032428,5,0.8102378249168396,0.8442592024803162
ISIC_0032342,5,0.7034929394721985,0.8977575302124023
ISIC_0032209,5,0.6740995049476624,0.8075762391090393
ISIC_0028194,1,0.19436150789260864,0.07170284539461136
ISIC_0027848,5,0.9160362482070923,0.8101677298545837
ISIC_0028971,5,0.783783495426178,0.9136594533920288
ISIC_0028633,6,0.008523345924913883,0.048433974385261536
ISIC_0027235,5,0.7656412720680237,0.8161699175834656
ISIC_0027152,5,0.7512624263763428,0.8713724613189697
ISIC_0028453,6,0.024945370852947235,0.10719911754131317
ISIC_0028154,6,0.029283840209245682,0.11012925952672958
ISIC_0025943,5,0.9432182908058167,0.8379091024398804
ISIC_0025568,5,0.8930225968360901,0.8375694155693054
ISIC_0026887,5,0.9475324749946594,0.8002781867980957
ISIC_0027284,5,0.8043292164802551,0.8994433283805847
ISIC_0024697,5,0.7079752683639526,0.9477167129516602
ISIC_0031705,5,0.9313135147094727,0.8125701546669006
ISIC_0031435,5,0.9090756177902222,0.8099039793014526
ISIC_0028401,5,0.8208888173103333,0.7702420353889465
ISIC_0030371,5,0.9363253712654114,0.8325915336608887
ISIC_0029475,5,0.8091012835502625,0.9005213975906372
ISIC_0029894,5,0.8528956770896912,0.763703465461731
ISIC_0029986,4,0.07223815470933914,0.2660365700721741
ISIC_0027010,5,0.871333122253418,0.7377650141716003
ISIC_0025335,2,0.019045883789658546,0.08416436612606049
ISIC_0025869,5,0.7871098518371582,0.8949551582336426
ISIC_0030688,5,0.6351199746131897,0.9029673933982849
ISIC_0029825,5,0.7488469481468201,0.8314284682273865
ISIC_0024855,5,0.8415047526359558,0.9095672369003296
ISIC_0026497,5,0.9019569754600525,0.6422267556190491
ISIC_0025129,5,0.8807999491691589,0.794441819190979
ISIC_0027049,5,0.8571227788925171,0.9220100045204163
ISIC_0027768,5,0.8548284769058228,0.8263516426086426
ISIC_0027410,5,0.7870854735374451,0.9336899518966675
ISIC_0027907,5,0.7309816479682922,0.873010516166687
ISIC_0025870,5,0.8682916760444641,0.8787198066711426
ISIC_0031380,6,0.08100377023220062,0.12982729077339172
ISIC_0026777,5,0.8573459982872009,0.9444664716720581
ISIC_0031268,5,0.9448569416999817,0.8782809376716614
ISIC_0025327,5,0.8567165732383728,0.8287836313247681
ISIC_0026839,4,0.03711898624897003,0.12679286301136017
ISIC_0029402,5,0.934359073638916,0.7305480241775513
ISIC_0027571,5,0.8686674237251282,0.8504143357276917
ISIC_0025812,5,0.9391658306121826,0.7544705271720886
ISIC_0029357,5,0.9253479838371277,0.893969714641571
ISIC_0031674,5,0.9289868474006653,0.8345265984535217
ISIC_0025834,5,0.8832311034202576,0.9811474680900574
ISIC_0030303,2,0.07310831546783447,0.20705418288707733
ISIC_0033347,6,0.04946363717317581,0.054520461708307266
ISIC_0032668,5,0.8644225597381592,0.9316622614860535
ISIC_0032891,5,0.8550018072128296,0.8766518235206604
ISIC_0033227,5,0.7380862832069397,0.9103765487670898
ISIC_0033365,5,0.773682713508606,0.8162956237792969
ISIC_0032739,5,0.8309605717658997,0.8477879166603088
ISIC_0032874,4,0.13339492678642273,0.15898734331130981
ISIC_0028110,5,0.10217563807964325,0.8869931101799011
ISIC_0033919,5,0.7506812214851379,0.8908939957618713
ISIC_0033640,5,0.7163785696029663,0.9409070014953613
ISIC_0033927,5,0.7840352654457092,0.9526215195655823
ISIC_0033511,5,0.8592836856842041,0.6985226273536682
ISIC_0025786,5,0.8069773316383362,0.9075533151626587
ISIC_0025525,5,0.8354608416557312,0.8764285445213318
ISIC_0025871,5,0.8967929482460022,0.8749389052391052
ISIC_0031988,5,0.8901073932647705,0.8339555859565735
ISIC_0025001,5,0.8571686148643494,0.8585022687911987
ISIC_0028800,5,0.888944149017334,0.7979143261909485
ISIC_0032374,3,0.005348572973161936,0.008854047395288944
ISIC_0025855,5,0.9105575084686279,0.8557662963867188
ISIC_0025541,5,0.941947877407074,0.6659156084060669
ISIC_0025117,5,0.9626656174659729,0.724298357963562
ISIC_0032641,5,0.8646011352539062,0.8076311945915222
ISIC_0033345,5,0.7029485106468201,0.7805407643318176
ISIC_0032785,5,0.9136410355567932,0.9124046564102173
ISIC_0032563,5,0.8819827437400818,0.9325156211853027
ISIC_0033071,5,0.9180321097373962,0.9327700734138489
ISIC_0033233,5,0.7021675109863281,0.9359126687049866
ISIC_0032770,5,0.881837010383606,0.9132387638092041
ISIC_0034184,5,0.7943512201309204,0.7732710838317871
ISIC_0033632,1,0.03181055188179016,0.04245416820049286
ISIC_0034025,5,0.930927038192749,0.9540739059448242
ISIC_0033182,5,0.9122039079666138,0.8196662068367004
ISIC_0033906,5,0.9665800333023071,0.8346601128578186
ISIC_0033298,5,0.8123438954353333,0.9370096325874329
ISIC_0034210,5,0.8229634761810303,0.791687548160553
ISIC_0032822,5,0.7976150512695312,0.8268435597419739
ISIC_0033283,5,0.8889284133911133,0.859281063079834
ISIC_0033359,5,0.8059437870979309,0.7880797386169434
ISIC_0033933,5,0.6761029362678528,0.8395745158195496
ISIC_0033447,5,0.6582741737365723,0.8817290663719177
ISIC_0033639,5,0.7949066162109375,0.8893849849700928
ISIC_0033384,5,0.8046752214431763,0.795002818107605
ISIC_0032830,5,0.7624264359474182,0.8663831949234009
ISIC_0034213,3,0.21126702427864075,0.020612075924873352
ISIC_0032561,5,0.9509450793266296,0.9191546440124512
ISIC_0033839,5,0.1308346688747406,0.8783047199249268
ISIC_0032649,5,0.9303833246231079,0.9047040343284607
ISIC_0034109,5,0.7707083821296692,0.9528131484985352
ISIC_0033439,5,0.8981814980506897,0.9097480177879333
ISIC_0033214,5,0.7515102028846741,0.9169754981994629
ISIC_0033255,5,0.8709655404090881,0.8248148560523987
ISIC_0033229,5,0.9887404441833496,0.9621078372001648
ISIC_0025769,5,0.9365103840827942,0.8409302234649658
ISIC_0032909,5,0.7981933355331421,0.8782815933227539
ISIC_0033134,5,0.7876425981521606,0.9077136516571045
ISIC_0034301,5,0.9052225947380066,0.9396334290504456
ISIC_0033406,5,0.7684829235076904,0.8234965205192566
ISIC_0033493,5,0.8947758078575134,0.7670119404792786
ISIC_0033007,2,0.06416460871696472,0.08538442850112915
ISIC_0032995,5,0.8698387145996094,0.9330528974533081
ISIC_0032754,5,0.9188647270202637,0.9382689595222473
ISIC_0032714,5,0.897191047668457,0.9846181869506836
ISIC_0033083,5,0.8085682392120361,0.9357266426086426
ISIC_0033133,5,0.9558154344558716,0.8653494119644165
ISIC_0033352,5,0.830501139163971,0.8136847615242004
ISIC_0032574,5,0.9131687879562378,0.9193295836448669
ISIC_0033398,5,0.9500569105148315,0.8860155940055847
ISIC_0033244,5,0.9382741451263428,0.8658556938171387
ISIC_0033013,5,0.9195083975791931,0.8126879334449768
ISIC_0032809,5,0.8817749619483948,0.7486027479171753
ISIC_0034220,5,0.7587018609046936,0.8768371343612671
ISIC_0032973,5,0.7285144329071045,0.8991585373878479
ISIC_0033425,5,0.8428905010223389,0.8537675738334656
ISIC_0032886,5,0.7901800274848938,0.8749768733978271
ISIC_0032581,5,0.820477306842804,0.9460644125938416
ISIC_0034271,5,0.8971822261810303,0.9341587424278259
ISIC_0033532,4,0.0644935891032219,0.12846942245960236
ISIC_0032713,5,0.9505637288093567,0.8767901659011841
ISIC_0034247,5,0.8553779125213623,0.8472513556480408
ISIC_0033455,4,0.026330120861530304,0.076207235455513
ISIC_0034056,5,0.7880294322967529,0.9200170636177063
ISIC_0033148,5,0.8848209977149963,0.8966110348701477
ISIC_0033109,5,0.8543185591697693,0.7923164963722229
ISIC_0032986,5,0.8973648548126221,0.8864443898200989
ISIC_0034249,5,0.845801591873169,0.9106698036193848
ISIC_0033036,5,0.7841405272483826,0.8786100149154663
ISIC_0033955,5,0.8412818908691406,0.8884881734848022
ISIC_0033822,5,0.8083023428916931,0.8137848377227783
ISIC_0030447,5,0.8393661379814148,0.8667401075363159
ISIC_0032519,1,0.035684455186128616,0.051533203572034836
ISIC_0034090,1,0.027699097990989685,0.24855872988700867
ISIC_0033177,5,0.7244690656661987,0.8206776976585388
ISIC_0033086,5,0.7718238830566406,0.7859687805175781
ISIC_0032720,5,0.6696184873580933,0.9195223450660706
ISIC_0033873,5,0.8774980902671814,0.7219548225402832
ISIC_0032510,5,0.6762875914573669,0.8514297604560852
ISIC_0033033,5,0.8837550282478333,0.8599188923835754
ISIC_0033390,5,0.8254381418228149,0.9382244944572449
ISIC_0033836,5,0.9565533995628357,0.9126046895980835
ISIC_0029531,5,0.6145132184028625,0.8841687440872192
ISIC_0030961,4,0.061853840947151184,0.12135756760835648
ISIC_0025993,5,0.7231932878494263,0.7483097910881042
ISIC_0030771,5,0.6856368184089661,0.7955845594406128
ISIC_0026402,5,0.8315383791923523,0.8121264576911926
ISIC_0028487,5,0.7005791068077087,0.8465287089347839
ISIC_0028573,5,0.4480634927749634,0.811194896697998
ISIC_0025734,5,0.7515209913253784,0.7695976495742798
ISIC_0027285,5,0.8374572992324829,0.8020711541175842
ISIC_0029572,5,0.8313865065574646,0.704023003578186
ISIC_0031079,5,0.8268537521362305,0.9016954302787781
ISIC_0028524,5,0.7870822548866272,0.8684753775596619
ISIC_0029450,5,0.8247601389884949,0.8085070252418518
ISIC_0027887,5,0.8664013743400574,0.9234028458595276
ISIC_0024928,5,0.8930308818817139,0.8228434324264526
ISIC_0025545,5,0.8984394669532776,0.8251965045928955
ISIC_0032003,5,0.9151715040206909,0.7969999313354492
ISIC_0027658,5,0.8785780072212219,0.8754668235778809
ISIC_0028678,5,0.8656554222106934,0.8737513422966003
ISIC_0030610,5,0.7989680767059326,0.9739091992378235
ISIC_0024694,5,0.7739425301551819,0.9779912233352661
ISIC_0024721,5,0.9225707650184631,0.8910847306251526
ISIC_0028999,5,0.6960921287536621,0.777026355266571
ISIC_0032355,5,0.7826545834541321,0.9100398421287537
ISIC_0031092,5,0.8637436032295227,0.8579328060150146
ISIC_0028450,5,0.7100544571876526,0.8446921706199646
ISIC_0032184,5,0.7662850022315979,0.9376288652420044
ISIC_0028825,5,0.8075129985809326,0.9225136637687683
ISIC_0025742,5,0.8053617477416992,0.8407821655273438
ISIC_0032141,5,0.8942715525627136,0.9193054437637329
ISIC_0029528,5,0.9249454140663147,0.8384429216384888
ISIC_0025960,5,0.8788792490959167,0.9129493236541748
ISIC_0031302,5,0.862415611743927,0.9403306841850281
ISIC_0029457,5,0.9110450744628906,0.7634972333908081
ISIC_0027237,4,0.02060190960764885,0.0779198706150055
ISIC_0030296,5,0.8118568062782288,0.834796130657196
ISIC_0027671,5,0.8198461532592773,0.8621752858161926
ISIC_0026546,5,0.8075668811798096,0.9283764958381653
ISIC_0030796,5,0.8867498636245728,0.9325307607650757
ISIC_0028408,5,0.8619609475135803,0.8364924788475037
ISIC_0029298,5,0.7407204508781433,0.894879937171936
ISIC_0026222,5,0.8556035161018372,0.9123406410217285
ISIC_0032243,5,0.9625095725059509,0.8462005853652954
ISIC_0028675,5,0.9252832531929016,0.8188804984092712
ISIC_0026226,5,0.9376322627067566,0.8752156496047974
ISIC_0028174,1,0.07636246085166931,0.050205107778310776
ISIC_0024566,1,0.10916142910718918,0.1699059009552002
ISIC_0025112,1,0.01875939406454563,0.0488068088889122
ISIC_0030180,5,0.9155840277671814,0.9087519645690918
ISIC_0026043,5,0.8496197462081909,0.9360905289649963
ISIC_0030115,5,0.7033206224441528,0.9008033275604248
ISIC_0029898,5,0.8539560437202454,0.8927608132362366
ISIC_0024599,1,0.01840282790362835,0.030781086534261703
ISIC_0029286,5,0.8531590700149536,0.8841333389282227
ISIC_0028378,5,0.8191255331039429,0.963909924030304
ISIC_0026852,5,0.7036305069923401,0.94216388463974
ISIC_0026491,0,0.015251226723194122,0.023783614858984947
ISIC_0029975,5,0.8418436646461487,0.9530006051063538
ISIC_0031042,4,0.0112290745601058,0.05696801096200943
ISIC_0026818,5,0.29597172141075134,0.8487612009048462
ISIC_0026610,5,0.5748649835586548,0.9023022055625916
ISIC_0028032,5,0.6920602917671204,0.8775289058685303
ISIC_0026998,6,0.05650682747364044,0.11096575856208801
ISIC_0032218,1,0.07910677790641785,0.025153564289212227
ISIC_0028905,5,0.940417468547821,0.9645960330963135
ISIC_0030313,6,0.04859137162566185,0.08582689613103867
ISIC_0025579,5,0.7362419366836548,0.9682393074035645
ISIC_0025542,5,0.8494262099266052,0.6945319175720215
ISIC_0025000,5,0.882885754108429,0.7767444252967834
ISIC_0026805,5,0.7184887528419495,0.9190369248390198
ISIC_0024680,5,0.7126922607421875,0.9884325861930847
ISIC_0029465,4,0.020930614322423935,0.015191758051514626
ISIC_0031644,5,0.8100336790084839,0.9979057908058167
ISIC_0027036,5,0.8475614786148071,0.8998845219612122
ISIC_0024684,2,0.24913375079631805,0.17737482488155365
ISIC_0032233,5,0.8439549803733826,0.8879387378692627
ISIC_0028116,5,0.7692422866821289,0.9450750350952148
ISIC_0030251,5,0.866998016834259,0.9207664132118225
ISIC_0027109,5,0.7819710373878479,0.8811482787132263
ISIC_0029095,5,0.9323347210884094,0.9088646173477173
ISIC_0024441,5,0.868739902973175,0.8478699326515198
ISIC_0031249,5,0.8284671306610107,0.8561045527458191
ISIC_0031121,5,0.8660695552825928,0.771227240562439
ISIC_0032034,5,0.8851067423820496,0.8907561898231506
ISIC_0028602,5,0.8905535936355591,0.9362251162528992
ISIC_0030817,5,0.7879116535186768,0.9434146285057068
ISIC_0029470,5,0.7372896671295166,0.9494703412055969
ISIC_0024998,5,0.790698766708374,0.8250414133071899
ISIC_0030603,2,0.1107434555888176,0.15550437569618225
ISIC_0032186,5,0.8023350238800049,0.8484646677970886
ISIC_0028243,4,0.032741907984018326,0.09574884176254272
ISIC_0025436,5,0.8262602090835571,0.8232958912849426
ISIC_0026179,5,0.8030527830123901,0.8447180986404419
ISIC_0032035,4,0.017548784613609314,0.09408163279294968
ISIC_0027351,5,0.7962890267372131,0.8458279371261597
ISIC_0024922,5,0.8397493958473206,0.8673182129859924
ISIC_0031913,4,0.055001549422740936,0.02467210963368416
ISIC_0031039,5,0.9224352836608887,0.9422083497047424
ISIC_0026665,5,0.941993772983551,0.9258377552032471
ISIC_0030176,5,0.9431559443473816,0.8964856266975403
ISIC_0028947,5,0.9314090013504028,0.8219218850135803
ISIC_0027783,5,0.9219790101051331,0.7935889959335327
ISIC_0029208,5,0.9289815425872803,0.9047493934631348
ISIC_0028884,5,0.9033873677253723,0.8904998898506165
ISIC_0028785,5,0.9445722699165344,0.8885144591331482
ISIC_0028477,5,0.9387478828430176,0.8381329774856567
ISIC_0024577,5,0.9199119806289673,0.8241492509841919
ISIC_0031602,4,0.06992107629776001,0.11174662411212921
ISIC_0024683,4,0.024490393698215485,0.01897471956908703
ISIC_0028720,5,0.8984098434448242,0.932158350944519
ISIC_0026318,5,0.8542830944061279,0.8761146664619446
ISIC_0026942,5,0.8971155285835266,0.9135849475860596
ISIC_0030410,5,0.8142746090888977,0.8297941088676453
ISIC_0030336,5,0.9424433708190918,0.7947371602058411
ISIC_0027970,5,0.9093177914619446,0.8264579176902771
ISIC_0028658,5,0.7038906812667847,0.8255215883255005
ISIC_0026190,5,0.8304603695869446,0.8434471487998962
ISIC_0025881,5,0.7998006343841553,0.8521337509155273
ISIC_0029537,5,0.9339067339897156,0.8555942177772522
ISIC_0032706,5,0.793585479259491,0.8968232870101929
ISIC_0034270,5,0.8681488037109375,0.9102119207382202
ISIC_0032837,5,0.7633757591247559,0.8689566850662231
ISIC_0032682,5,0.9280805587768555,0.8301712870597839
ISIC_0034053,5,0.9329614639282227,0.8676877021789551
ISIC_0033588,5,0.8543379902839661,0.8608559370040894
ISIC_0033144,5,0.8821259140968323,0.8471959829330444
ISIC_0032543,5,0.7236343622207642,0.8830837607383728
ISIC_0032528,5,0.748420774936676,0.6934971809387207
ISIC_0032523,5,0.9003951549530029,0.8484797477722168
ISIC_0033159,5,0.9158623218536377,0.8949294686317444
ISIC_0033542,5,0.8458894491195679,0.7751363515853882
ISIC_0032748,5,0.787163496017456,0.8718799948692322
ISIC_0033842,5,0.8866114616394043,0.8499380350112915
ISIC_0032923,5,0.9282938241958618,0.9472697377204895
ISIC_0033896,5,0.9134960770606995,0.8260264992713928
ISIC_0033208,5,0.9138613343238831,0.7876887321472168
ISIC_0034309,5,0.8010304570198059,0.8400943279266357
ISIC_0034248,5,0.6642142534255981,0.7922279834747314
ISIC_0033772,5,0.7383848428726196,0.893674910068512
ISIC_0033383,5,0.7963501214981079,0.8224087357521057
ISIC_0033858,5,0.8184601664543152,0.8157280683517456
ISIC_0032634,5,0.799011766910553,0.8543913960456848
ISIC_0033982,5,0.8103418350219727,0.8268747329711914
ISIC_0027138,6,0.020347991958260536,0.10728738456964493
ISIC_0024757,4,0.12365473806858063,0.11855423450469971
ISIC_0031216,5,0.894366979598999,0.7907691597938538
ISIC_0031769,5,0.8210844993591309,0.8237580060958862
ISIC_0030693,2,0.06886027753353119,0.16864095628261566
ISIC_0025178,0,0.00869768112897873,0.03654149919748306
ISIC_0028730,5,0.8574432730674744,0.903050422668457
ISIC_0033456,0,0.018372859805822372,0.07696721702814102
ISIC_0030297,0,0.0522717647254467,0.07565756142139435
ISIC_0025539,4,0.12698280811309814,0.056869521737098694
ISIC_0031738,4,0.032000236213207245,0.03929132968187332
ISIC_0032349,1,0.20687979459762573,0.09699388593435287
ISIC_0030827,0,0.015643080696463585,0.0643266811966896
ISIC_0028372,0,0.048116449266672134,0.028277510777115822
ISIC_0027506,0,0.036653999239206314,0.026148596778512
ISIC_0025825,0,0.04238402470946312,0.09401759505271912
ISIC_0029932,0,0.0215559471398592,0.03108321875333786
ISIC_0024575,0,0.06140698865056038,0.0537029467523098
ISIC_0027172,0,0.04035765677690506,0.06802890449762344
ISIC_0033494,0,0.03042287938296795,0.031700875610113144
ISIC_0033413,0,0.048792969435453415,0.04940328374505043
ISIC_0031672,2,0.016293738037347794,0.06388538330793381
ISIC_0030986,0,0.03576433286070824,0.05660242587327957
ISIC_0031431,0,0.019756939262151718,0.036925721913576126
ISIC_0025247,1,0.10254891961812973,0.09808129817247391
ISIC_0029043,3,0.016556978225708008,0.03587092086672783
ISIC_0025029,5,0.9489326477050781,0.8872047066688538
ISIC_0026388,2,0.012450926005840302,0.07038440555334091
ISIC_0029549,1,0.05351915955543518,0.10929060727357864
ISIC_0024329,0,0.03734321892261505,0.024881863966584206
ISIC_0024925,0,0.0074278381653130054,0.029613899067044258
ISIC_0030344,0,0.020692143589258194,0.0862213671207428
ISIC_0024511,5,0.9053802490234375,0.7847933769226074
ISIC_0027334,1,0.017226988449692726,0.050162579864263535
ISIC_0030133,0,0.023622797802090645,0.07778220623731613
ISIC_0030877,0,0.022632870823144913,0.0587768517434597
ISIC_0027950,4,0.018688177689909935,0.026592541486024857
